X,Y,Z,P,T,U,V,W,R,M,VelMag,Sound_speed,P_total,T_total,Heat_release,Kn,U_x,U_y,U_z,V_x,V_y,V_z,Gamma,Prandtl,Y_plus,Qdot,Qdot_tran,Qdot_enthalpy,Nu,Cell_Re,CO2,CO,C2,O2,C,O
0.048878092,0.005264141,0,138682.891,2000,0,0,0,0.314062744,0,0,732.47699,138682.891,2000,-133207800,2.84E-07,-0.968490779,7011.36523,0,-0.396379322,-3410.52417,0,1.21464252,0.687606692,0.019923493,182694.359,0,0,789.05542,0.000309715,0.669072747,0.210590824,1.74E-18,0.118321203,3.07E-12,0.002015191
0.050096456,0.005264141,0,138682.953,2000,0,0,0,0.314821392,0,0,731.365784,138682.953,2000,-123102088,2.84E-07,-1.08696008,6128.80176,0,-0.491788507,-3792.35303,0,1.21388674,0.687675238,0.019418187,173870.078,0,0,750.602905,0.000287871,0.674318254,0.207251564,1.05E-18,0.116554029,2.73E-12,0.001876088
0.051376633,0.005264141,0,138682.391,2000,0,0,0,0.315855682,0,0,729.856689,138682.391,2000,-110569088,2.83E-07,-1.21074891,5093.35938,0,-0.31144768,-4151.78076,0,1.2128619,0.687766254,0.018679518,162390.172,0,0,700.608704,0.000264093,0.681481957,0.202691212,6.56E-19,0.114123948,2.26E-12,0.001702811
0.052722361,0.005264141,0,138681.062,2000,0,0,0,0.317264855,0,0,727.813477,138681.062,2000,-95748296,2.83E-07,-1.00272095,4049.9126,0,-0.367217273,-4473.14404,0,1.2114768,0.68788445,0.017864782,148594.016,0,0,640.539856,0.000244344,0.691273093,0.19645828,2.71E-19,0.110764906,1.76E-12,0.001503679
0.054137562,0.005264141,0,138678.922,2000,0,0,0,0.319105566,0,0,725.168518,138678.922,2000,-80096224,2.82E-07,-0.755062521,3180.60059,0,-0.489727497,-4900.04395,0,1.20968878,0.68802911,0.017085658,133267.922,0,0,573.826477,0.000238529,0.704079092,0.188306093,4.39E-19,0.106317796,1.22E-12,0.001296962
0.055626363,0.005264141,0,138675.891,2000,0,0,0,0.321371615,0,0,721.950439,138675.891,2000,-65331044,2.81E-07,-0.526689112,2515.23462,0,-0.428001404,-5377.81299,0,1.20752251,0.688192964,0.016218547,117801.781,0,0,506.52124,0.000244472,0.719807863,0.178293318,3.52E-19,0.100795612,7.57E-13,0.001103175
0.057193112,0.005264141,0,138671.969,2000,0,0,0,0.323892981,0,0,718.418701,138671.969,2000,-52565668,2.80E-07,-0.535676181,1932.82251,0,-0.132573754,-5680.83643,0,1.20515871,0.688358605,0.01504009,103394.508,0,0,443.875305,0.000249589,0.737186909,0.16722995,2.28E-19,0.094646022,4.70E-13,0.000937049
0.058842376,0.005264141,0,138667.391,2000,0,0,0,0.326191902,0,0,715.241089,138667.391,2000,-42445336,2.79E-07,-0.697496593,1219.849,0,0.3206397,-5565.61719,0,1.20304465,0.688494682,0.013452713,92411.1719,0,0,396.144867,0.000239485,0.752906382,0.157223091,1.60E-19,0.089049578,3.28E-13,0.000820896
0.060578968,0.005264141,0,138662.484,2000,0,0,0,0.327706069,0,0,713.165283,138662.484,2000,-36764052,2.78E-07,-0.829654276,292.569702,0,0.811865628,-4871.67041,0,1.20166945,0.688574135,0.011502371,87214.9375,0,0,373.504944,0.000207296,0.763242126,0.150643453,1.40E-19,0.085342921,2.91E-13,0.000771449
0.062407956,0.005264141,0,138657.75,2000,0,0,0,0.328285277,0,0,712.366333,138657.75,2000,-35404908,2.78E-07,-0.821545541,-759.233093,0,1.28903818,-3525.15845,0,1.20114005,0.688597262,0.010330586,88189.3984,0,0,377.532623,0.000156147,0.767286718,0.148068726,1.46E-19,0.083866425,2.74E-13,0.000778117
0.064334668,0.005264141,0,138653.984,2000,0,0,0,0.328264594,0,0,712.381042,138653.984,2000,-36977040,2.78E-07,-0.363468945,-1545.05493,0,1.28306615,-1801.82849,0,1.2011466,0.688587964,0.010964191,92093.4297,0,0,394.240173,0.000106458,0.767331421,0.148040265,7.72E-20,0.083804831,1.30E-13,0.000823469
0.066364735,0.005264141,0,138651.641,2000,0,0,0,0.328128994,0,0,712.555603,138651.641,2000,-40489656,2.78E-07,-0.10193935,-1868.13281,0,1.18851984,-61.6185722,0,1.20125902,0.688573182,0.012405476,96707.5078,0,0,414.017365,8.80E-05,0.766568065,0.148526192,5.00E-21,0.084037684,1.03E-15,0.000868015
0.06850408,0.005264141,0,138651.203,2000,0,0,0,0.328192025,0,0,712.468689,138651.203,2000,-42146232,2.78E-07,0.291896254,-1719.41907,0,0.81420362,1415.80029,0,1.20120084,0.688571751,0.013493924,99579.5625,0,0,426.293701,9.92E-05,0.767032981,0.14823024,5.01E-21,0.083858438,3.02E-15,0.000878313
0.070758931,0.005264141,0,138652.484,2000,0,0,0,0.328563958,0,0,711.971619,138652.484,2000,-41663656,2.78E-07,-0.133799583,-1605.08948,0,0.671111524,2571.36646,0,1.20087409,0.688592911,0.014345885,97561.5547,0,0,417.565277,0.000130987,0.769461811,0.14668408,1.15E-20,0.083005197,2.41E-13,0.000848902
0.073135883,0.005264141,0,138655.609,2000,0,0,0,0.329185456,0,0,711.146545,138655.609,2000,-38578380,2.78E-07,-0.216985524,-1894.82214,0,0.240896225,3310.22021,0,1.20033288,0.68862772,0.014826366,93956.7656,0,0,401.991486,0.000165457,0.773486912,0.144121721,1.12E-19,0.08159335,4.40E-13,0.000797987
0.075641856,0.005264141,0,138660.391,2000,0,0,0,0.329811454,0,0,710.323547,138660.391,2000,-35447188,2.77E-07,-0.072021633,-2140.94653,0,0.131864741,3629.50781,0,1.19979334,0.688659668,0.014796788,91603.2578,0,0,391.778931,0.000183886,0.777519941,0.141554326,1.02E-19,0.080171563,3.47E-13,0.000754147
0.078284167,0.005264141,0,138665.875,2000,0,0,0,0.330059052,0,0,710.010315,138665.875,2000,-33148326,2.77E-07,-0.121142536,-2317.65015,0,0.051393747,3793.9873,0,1.19958842,0.688670337,0.014719084,91464.1953,0,0,391.1297,0.000195033,0.779049277,0.140580744,2.59E-20,0.07963448,5.51E-13,0.00073544
0.08107052,0.005264141,0,138671.766,2000,0,0,0,0.329458177,0,0,710.832642,138671.766,2000,-33131728,2.77E-07,-0.050631266,-2479.98071,0,-0.124140032,3719.84277,0,1.20012772,0.688634157,0.014414256,95981.7891,0,0,410.604095,0.00019671,0.774997115,0.143160313,2.55E-20,0.08107198,6.43E-13,0.00077055
0.084009051,0.005264141,0,138677.953,2000,0,0,0,0.327710748,0,0,713.205444,138677.953,2000,-37453772,2.78E-07,0.008821343,-2520.37573,0,-0.316143155,3271.76123,0,1.20168805,0.688531041,0.013482005,106934.922,0,0,457.957886,0.000181805,0.763339877,0.150581226,2.72E-20,0.085192785,4.32E-13,0.000886105
0.087108329,0.005264141,0,138683.984,2000,0,0,0,0.324999541,0,0,716.92395,138683.984,2000,-47870092,2.79E-07,-0.050155591,-2565.8335,0,-0.332570851,2584.96118,0,1.20414746,0.688362479,0.012261599,124167.383,0,0,532.644226,0.000160163,0.745136619,0.162169248,3.03E-20,0.091599599,3.54E-13,0.001094517
0.090377398,0.005264141,0,138689.594,2000,0,0,0,0.322088659,0,0,720.980408,138689.594,2000,-65675668,2.81E-07,-0.023198081,-2646.64185,0,-0.359979987,1813.31201,0,1.20684946,0.688166738,0.011236639,144521.844,0,0,621.049255,0.000140957,0.725382745,0.174744368,1.35E-19,0.098508604,3.74E-13,0.001364247
0.093825787,0.005264141,0,138694.453,2000,0,0,0,0.319740146,0,0,724.306213,138694.453,2000,-86866424,2.82E-07,-0.08094991,-2770.46216,0,-0.238446727,1116.64307,0,1.20908022,0.687997639,0.010952809,162416.625,0,0,698.934082,0.000130847,0.70925647,0.185010225,2.63E-19,0.104119368,5.94E-13,0.001613926
0.097463563,0.005264141,0,138698.578,2000,0,0,0,0.318004787,0,0,726.795959,138698.578,2000,-104254336,2.82E-07,-0.395976067,-3368.6438,0,-0.18016994,603.123169,0,1.21075881,0.68786484,0.012217317,177106.078,0,0,762.959961,0.000149802,0.697233856,0.192663684,1.70E-19,0.108281694,6.92E-13,0.001820721
0.101301342,0.005264141,0,138702.297,2000,0,0,0,0.316581935,0,0,728.857605,138702.297,2000,-120828672,2.83E-07,-0.457069367,-4475.75586,0,0.076791346,478.559875,0,1.2121532,0.687747896,0.014560141,191667.172,0,0,826.410156,0.000196555,0.687356055,0.198951811,5.00E-19,0.111669786,9.33E-13,0.002022317
0.105350308,0.005264141,0,138705.469,2000,0,0,0,0.315488666,0,0,730.454956,138705.469,2000,-138627984,2.84E-07,-0.418256819,-5666.56543,0,0.263035148,948.582947,0,1.21323705,0.687654018,0.017010214,204341.984,0,0,881.648621,0.000251947,0.679728329,0.203807548,8.45E-19,0.114275523,1.52E-12,0.00218856
0.109622285,0.005264141,0,138708.281,2000,0,0,0,0.314742297,0,0,731.554016,138708.281,2000,-150196512,2.84E-07,-0.482739925,-6959.65771,0,0.334078848,1806.69373,0,1.2139852,0.687588155,0.0193305,213550.391,0,0,921.808228,0.000316677,0.674465299,0.207157969,2.38E-18,0.116079286,1.63E-12,0.002297434
0.11412973,0.005264141,0,138711.25,2000,0,0,0,0.314175248,0,0,732.395508,138711.25,2000,-158542912,2.84E-07,-0.353045702,-8212.70898,0,0.235853925,2660.7478,0,1.21455967,0.687537313,0.020966942,220137.531,0,0,950.584412,0.000382057,0.670415401,0.209736079,5.55E-18,0.117475435,1.45E-12,0.002373046
0.118885793,0.005264141,0,138714.453,2000,0,0,0,0.313706517,0,0,733.096069,138714.453,2000,-163966432,2.84E-07,-0.305920959,-9253.7373,0,-0.025929071,2981.28174,0,1.21503949,0.687496006,0.021575466,224315.094,0,0,968.917969,0.000432904,0.667019725,0.211897716,7.29E-18,0.118655756,1.53E-12,0.002426734
0.123904355,0.005264141,0,138717.328,2000,0,0,0,0.313320577,0,0,733.675171,138717.328,2000,-167518144,2.85E-07,-0.320549041,-10296.7734,0,-0.205616832,2587.50122,0,1.21543622,0.687461376,0.021962533,226885.062,0,0,980.261169,0.000476347,0.664227605,0.213675186,8.59E-18,0.11962036,1.65E-12,0.002476832
0.129200041,0.005264141,0,138719.266,2000,0,0,0,0.31306392,0,0,734.061157,138719.266,2000,-171408912,2.85E-07,-0.035519291,-10905.0957,0,-0.304762781,1690.14319,0,1.21570098,0.687440693,0.022421623,225622.984,0,0,974.967529,0.000499035,0.662361026,0.214863405,5.42E-18,0.120267369,1.55E-12,0.00250814
0.134788319,0.005264141,0,138720.031,2000,0,0,0,0.313070774,0,0,734.054871,138720.031,2000,-170992160,2.85E-07,0.232790336,-10528.5254,0,-0.425857395,341.505463,0,1.21570003,0.687448084,0.022674723,219119.953,0,0,946.88147,0.000481376,0.662274718,0.214918375,8.94E-19,0.120344132,1.29E-12,0.002462754
0.140685484,0.005264141,0,138720,2000,0,0,0,0.313334972,0,0,733.666077,138720,2000,-160517792,2.84E-07,0.365074098,-9367.34863,0,-0.502206981,-1453.81274,0,1.21543837,0.687479675,0.023098819,209485.609,0,0,905.12262,0.000439303,0.663977444,0.213834405,5.62E-18,0.119825006,1.21E-12,0.002363081
0.14690873,0.005264141,0,138719.312,2000,0,0,0,0.3137649,0,0,733.031189,138719.312,2000,-150620800,2.84E-07,0.527836382,-7547.93359,0,-0.463108808,-3408.15259,0,1.21500766,0.68752557,0.02364582,198180.266,0,0,856.062134,0.000390503,0.666894555,0.211977392,5.34E-18,0.118875168,1.91E-12,0.002252808
0.153476223,0.005264141,0,138717.625,2000,0,0,0,0.314328164,0,0,732.198914,138717.625,2000,-139598112,2.84E-07,0.611910343,-5116.91113,0,-0.342672139,-5115.72559,0,1.21444273,0.687583208,0.023548292,186689.734,0,0,806.160339,0.00034797,0.670753062,0.209521145,6.48E-19,0.117604285,1.68E-12,0.002121491
0.160407126,0.005264141,0,138714.578,2000,0,0,0,0.314918935,0,0,731.324829,138714.578,2000,-128073704,2.84E-07,0.50754416,-2622.38159,0,-0.010609997,-5883.47656,0,1.21385026,0.687644303,0.022028616,176089.453,0,0,760.123169,0.00031167,0.674814761,0.20693548,4.59E-18,0.116262287,7.45E-13,0.001987416
0.167721659,0.005264141,0,138710.688,2000,0,0,0,0.315376967,0,0,730.644226,138710.688,2000,-118251952,2.83E-07,0.342937022,-639.163208,0,0.156816557,-5529.10693,0,1.2133894,0.687691987,0.019206701,168386.406,0,0,726.674194,0.000271687,0.677985489,0.204917043,4.11E-18,0.115211412,5.43E-13,0.001886023
0.175441146,0.005264141,0,138706.734,2000,0,0,0,0.315698296,0,0,730.163635,138706.734,2000,-113850168,2.83E-07,0.259670436,837.698425,0,0.261353046,-4492.5249,0,1.21306384,0.6877231,0.015653327,164100.594,0,0,708.041626,0.000226928,0.680243194,0.203479812,2.71E-19,0.114455216,3.66E-13,0.001821748
0.183588117,0.005264141,0,138703.203,2000,0,0,0,0.316074163,0,0,729.605713,138703.203,2000,-111063240,2.83E-07,0.192053854,1998.63391,0,0.303097934,-3032.26465,0,1.21268487,0.687754214,0.01241404,161128.906,0,0,695.056152,0.000185359,0.682918727,0.201776609,1.92E-18,0.113536552,3.45E-13,0.001768108
0.192186341,0.005264141,0,138700.562,2000,0,0,0,0.316564858,0,0,728.885376,138700.562,2000,-107554328,2.83E-07,0.131293222,2869.12769,0,0.284082025,-1444.16992,0,1.21219492,0.687790871,0.011904709,158726.109,0,0,684.47699,0.000167582,0.686413646,0.199551761,3.39E-18,0.112320147,3.67E-13,0.00171442
0.201260895,0.005264141,0,138699.094,2000,0,0,0,0.317085445,0,0,728.127747,138699.094,2000,-103778672,2.83E-07,0.120617852,3583.23071,0,0.213883474,-36.7143021,0,1.2116797,0.687826991,0.013898136,157135.047,0,0,677.389038,0.000186087,0.690115333,0.197195292,3.05E-18,0.111021467,3.72E-13,0.001667869
0.210838273,0.005264141,0,138698.828,2000,0,0,0,0.317624122,0,0,727.350281,138698.828,2000,-100579112,2.83E-07,0.106070302,4256.30859,0,0.099115171,884.211182,0,1.21115148,0.687862873,0.015847357,155710.578,0,0,671.016968,0.000226239,0.693924367,0.194770485,2.52E-18,0.109680861,3.51E-13,0.001624229
0.220946386,0.005264141,0,138699.406,2000,0,0,0,0.318224877,0,0,726.489319,138699.406,2000,-96617896,2.82E-07,0.078723744,4829.75879,0,0.020631203,1250.1156,0,1.21056771,0.687902987,0.016982023,153526.016,0,0,661.350891,0.000263635,0.698136747,0.192088932,2.69E-18,0.108200617,3.40E-13,0.001573654
0.231614739,0.005264141,0,138700.281,2000,0,0,0,0.318888068,0,0,725.543396,138700.281,2000,-91928824,2.82E-07,0.053440861,5258.77539,0,-0.023897331,1235.0625,0,1.20992768,0.687947333,0.017603798,150618.047,0,0,648.552856,0.000290587,0.702761769,0.189144701,1.68E-18,0.106576525,3.41E-13,0.001516983
0.242874444,0.005264141,0,138701.062,2000,0,0,0,0.319597155,0,0,724.535767,138701.062,2000,-86900912,2.82E-07,0.02154359,5511.81396,0,-0.037252732,1024.62488,0,1.20924735,0.687994659,0.01791735,147167.219,0,0,633.411621,0.000307213,0.707688034,0.186008692,1.59E-18,0.104846627,3.32E-13,0.001456629
0.254758358,0.005264141,0,138701.641,2000,0,0,0,0.320328712,0,0,723.5,138701.641,2000,-81747984,2.81E-07,0.008540532,5618.04785,0,-0.02454528,804.873779,0,1.20854938,0.688042879,0.018067356,143490.656,0,0,617.304382,0.000316986,0.712754965,0.182783127,3.05E-18,0.103066042,3.81E-13,0.001395846
0.267301142,0.005264141,0,138701.844,2000,0,0,0,0.321068317,0,0,722.456421,138701.844,2000,-76880336,2.81E-07,-0.002947385,5637.67139,0,-0.027490502,609.702332,0,1.2078476,0.688091397,0.018150078,139571.188,0,0,600.16571,0.000323127,0.717860579,0.179532915,3.13E-18,0.101271518,3.97E-13,0.00133493
0.280539423,0.005264141,0,138701.781,2000,0,0,0,0.321798921,0,0,721.429138,138701.781,2000,-72004184,2.81E-07,-0.016001353,5561.8877,0,-0.02527106,403.342987,0,1.20715833,0.688138962,0.018128293,135500.547,0,0,582.396973,0.000324427,0.722887039,0.176333144,2.98E-18,0.099504426,3.32E-13,0.001275368
0.294511765,0.005264141,0,138701.719,2000,0,0,0,0.322500348,0,0,720.447205,138701.719,2000,-67578976,2.80E-07,-0.022356866,5404.02051,0,-0.019918921,218.988068,0,1.20650077,0.688183784,0.018008981,131696.766,0,0,565.801636,0.000321465,0.727697551,0.173270807,3.59E-18,0.097810835,3.49E-13,0.001220772
0.309258968,0.005264141,0,138701.672,2000,0,0,0,0.323166102,0,0,719.519104,138701.672,2000,-63571708,2.80E-07,-0.01831359,5230.51807,0,-0.008884973,97.1985855,0,1.20588028,0.68822515,0.017878437,128221.742,0,0,550.645203,0.000317893,0.732247412,0.170374423,3.80E-18,0.096207723,3.79E-13,0.001170428
0.324824035,0.005264141,0,138701.531,2000,0,0,0,0.323796809,0,0,718.642883,138701.531,2000,-60043520,2.80E-07,-0.016940218,5073.10742,0,-0.005184361,34.8197174,0,1.20529556,0.688263357,0.017786928,125017.969,0,0,536.677673,0.000315424,0.736546874,0.167637408,3.30E-18,0.09469109,3.35E-13,0.001124591
0.341252387,0.005264141,0,138701.375,2000,0,0,0,0.324402273,0,0,717.80481,138701.375,2000,-53895916,2.80E-07,-0.017117066,4914.0918,0,-0.003547853,-5.70399761,0,1.20473731,0.688299417,0.017702146,121971.398,0,0,523.404297,0.000312858,0.740661502,0.165018082,2.75E-18,0.093238607,2.64E-13,0.001081787
0.358591974,0.005264141,0,138701.266,2000,0,0,0,0.32498306,0,0,717.003906,138701.266,2000,-53895916,2.79E-07,-0.016457068,4750.59814,0,-0.0024523,-34.7714882,0,1.20420456,0.688333273,0.017609332,119063.336,0,0,510.743256,0.000309966,0.744594812,0.16251415,2.01E-18,0.09184958,2.05E-13,0.001041396
0.376893312,0.005264141,0,138701.188,2000,0,0,0,0.325532049,0,0,716.24939,138701.188,2000,-51201788,2.79E-07,-0.013843105,4596.98486,0,-0.00139675,-54.1677322,0,1.20370352,0.688364685,0.017538592,116342.414,0,0,498.903687,0.000307654,0.748303711,0.160153106,1.86E-18,0.09053836,1.86E-13,0.001004769
0.396209866,0.005264141,0,138701.141,2000,0,0,0,0.326052397,0,0,715.536682,138701.141,2000,-48769428,2.79E-07,-0.013314218,4453.10205,0,-0.001397705,-68.9825211,0,1.20323086,0.688393831,0.017488327,113779.562,0,0,487.758698,0.000305947,0.751808882,0.157921731,9.41E-19,0.089298405,1.72E-13,0.000970907
0.416597933,0.005264141,0,138701.078,2000,0,0,0,0.326544464,0,0,714.864624,138701.078,2000,-46513940,2.79E-07,-0.012868755,4308.49756,0,-0.002823592,-92.5634155,0,1.20278573,0.688420892,0.017433398,111354.062,0,0,477.217804,0.000304165,0.755115867,0.15581657,1.03E-19,0.088127814,1.60E-13,0.000939729
0.438117027,0.005264141,0,138700.906,2000,0,0,0,0.327008039,0,0,714.232849,138700.906,2000,-44504756,2.79E-07,-0.010884782,4172.11865,0,-0.003131307,-126.903656,0,1.2023679,0.688445985,0.017390905,108998.172,0,0,466.989868,0.000302956,0.758225322,0.153837115,1.05E-19,0.087026656,1.49E-13,0.000910877
0.460829914,0.005264141,0,138700.609,2000,0,0,0,0.327447623,0,0,713.635071,138700.609,2000,-42636092,2.78E-07,-0.010054018,4046.75464,0,-0.001282774,-153.003281,0,1.20197308,0.68846947,0.017370671,106704.211,0,0,457.039734,0.000302532,0.76116842,0.151963577,1.01E-19,0.085984156,1.38E-13,0.000883832
0.484802842,0.005264141,0,138700.297,2000,0,0,0,0.327864647,0,0,713.069214,138700.297,2000,-40940756,2.78E-07,-0.008600154,3930.66016,0,0.003876996,-135.756531,0,1.20159972,0.688491106,0.017373316,104623.859,0,0,448.015839,0.000302712,0.76395601,0.150189012,9.66E-20,0.084995858,1.29E-13,0.000859084
0.510105729,0.005264141,0,138700.031,2000,0,0,0,0.328259319,0,0,712.535095,138700.031,2000,-39421916,2.78E-07,-0.006728759,3831.56567,0,0.005142065,-76.9435272,0,1.20124757,0.688510954,0.017421916,102778.617,0,0,440.009094,0.000304187,0.766589701,0.148512423,9.15E-20,0.084061228,1.22E-13,0.000836612
0.536812484,0.005264141,0,138699.859,2000,0,0,0,0.328633308,0,0,712.030334,138699.859,2000,-38052180,2.78E-07,-0.005415568,3749.90308,0,0.003842784,-16.6000767,0,1.20091522,0.688529134,0.01752219,101114.867,0,0,432.788513,0.000307243,0.769080043,0.146927074,5.14E-19,0.083176717,1.16E-13,0.000816094
0.565000892,0.005264141,0,138699.844,2000,0,0,0,0.32898739,0,0,711.553894,138699.844,2000,-36794836,2.78E-07,-0.003909254,3684.86133,0,0.001570433,20.8285542,0,1.2006017,0.688545763,0.017667191,99603.75,0,0,426.229645,0.000311956,0.771432519,0.145429537,5.07E-19,0.082340546,1.11E-13,0.000797371
0.594753325,0.005264141,0,138699.891,2000,0,0,0,0.329322547,0,0,711.104065,138699.891,2000,-35650852,2.78E-07,-0.002977517,3634.92651,0,0.000157612,33.0680199,0,1.20030606,0.688560963,0.017849704,98191.0156,0,0,420.099426,0.000318294,0.773654222,0.144015223,7.70E-20,0.081550449,1.07E-13,0.00078007
0.626156449,0.005264141,0,138699.953,2000,0,0,0,0.32964161,0,0,710.676697,138699.953,2000,-34579404,2.77E-07,-0.00259048,3592.92358,0,-0.000526224,30.1048126,0,1.20002532,0.688575089,0.018056585,96825.5469,0,0,414.178009,0.000325741,0.775765359,0.142671272,4.38E-19,0.08079958,1.03E-13,0.000763727
0.659301996,0.005264141,0,138699.984,2000,0,0,0,0.3299447,0,0,710.271423,138699.984,2000,-33574476,2.77E-07,-0.002329529,3554.39478,0,-0.000614442,21.1322441,0,1.19975948,0.688588202,0.018281337,95515.6562,0,0,408.50058,0.000333983,0.777767479,0.141396746,4.30E-19,0.080087386,9.97E-14,0.000748336
0.694286585,0.005264141,0,138700.016,2000,0,0,0,0.330233723,0,0,709.885559,138700.016,2000,-32640908,2.77E-07,-0.002009136,3519.18823,0,-0.000468015,12.3671846,0,1.19950652,0.688600302,0.018526336,94266.0625,0,0,403.086548,0.000343073,0.779673994,0.140183106,6.92E-20,0.079409048,9.65E-14,0.000733842
0.731212258,0.005264141,0,138700.031,2000,0,0,0,0.330511481,0,0,709.515381,138700.031,2000,-31763650,2.77E-07,-0.001681803,3488.16382,0,-0.000202815,6.78867769,0,1.19926393,0.688611567,0.018795483,93073.2969,0,0,397.920105,0.000353171,0.781503677,0.139018312,4.37E-19,0.078757763,9.66E-14,0.000720187
0.770186782,0.005264141,0,138700.031,2000,0,0,0,0.33077836,0,0,709.160156,138700.031,2000,-30940658,2.77E-07,-0.001431583,3461.04858,0,1.64E-05,5.22748041,0,1.19903135,0.688621998,0.019089101,91934.0078,0,0,392.986572,0.000364329,0.78325969,0.137900442,7.98E-19,0.078132547,9.68E-14,0.000707246
0.811323881,0.005264141,0,138700.016,2000,0,0,0,0.331036508,0,0,708.817078,138700.016,2000,-30164164,2.77E-07,-0.001126628,3438.0144,0,0.000104239,6.34624147,0,1.19880688,0.688631833,0.019409027,90827.9375,0,0,388.1987,0.000376657,0.78495568,0.136820808,7.98E-19,0.0775287,9.42E-14,0.00069476
0.854743481,0.005264141,0,138700,2000,0,0,0,0.331287056,0,0,708.484558,138700,2000,-29416982,2.77E-07,-0.001017297,3417.99194,0,0.000148884,8.72923946,0,1.19858956,0.688641012,0.019753616,89762.4609,0,0,383.587616,0.000390134,0.786599755,0.135774195,4.30E-19,0.076943189,9.18E-14,0.000682799
0.90057236,0.005264141,0,138699.984,2000,0,0,0,0.331530184,0,0,708.162354,138699.984,2000,-28714544,2.77E-07,-0.001352214,3394.94922,0,0.000135488,11.4761896,0,1.19837904,0.688649595,0.020105809,88737.8906,0,0,379.154388,0.000404134,0.788193047,0.134759933,6.42E-20,0.076375619,8.96E-14,0.000671356
0.948944151,0.005264141,0,138700.016,2000,0,0,0,0.331771731,0,0,707.842834,138700.016,2000,-28038570,2.77E-07,-0.000177697,3380.06836,0,-9.21E-05,11.8287144,0,1.19817042,0.68865782,0.020498147,87748.1719,0,0,374.871735,0.000420066,0.789773881,0.133753598,3.76E-19,0.075812206,8.75E-14,0.000660286
1,0.005264141,0,138700.047,2000,0,0,0,0.331893355,0,0,707.68219,138700.047,2000,-27385218,2.77E-07,-0.007094201,3378.43066,0,-2.29E-05,10.9118414,0,1.19806564,0.688661873,0.020715663,87266.1484,0,0,372.7854,0.000428988,0.790569007,0.13324742,6.84E-19,0.075528681,8.65E-14,0.00065485
